,0,1,2,3
0,1.3687445604873805,0.879588807785888,1.5365723684210526,5.726130215497478
1,3.686906005221932,1.7158929440389297,2.2962807017543856,18.859069234296197
2,1.6150783289817232,1.079301703163017,1.4175241228070175,6.393668042182484
3,2.3841557876414274,1.3411192214111922,1.8238859649122807,8.19038514442916
4,2.0398041775456917,2.524002433090024,1.3251184210526314,6.100385144429161
5,4.151638381201044,1.9971946472019464,3.224635964912281,8.62232462173315
